Release:     2015_05 of 29-Apr-2015
600124: ROA2_HUMAN  (P22626)    
600126: PDE4A_HUMAN (P27815)    
600127: PDE4B_HUMAN (Q07343)    
600128: PDE4C_HUMAN (Q08493)    
600129: PDE4D_HUMAN (Q08499)    
600130: ABEC1_HUMAN (P41238)    
600132: TULP1_HUMAN (O00294)    
600133: LAMA4_HUMAN (Q16363)    
600135: CTXN1_HUMAN (P60606)    
600136: M3K9_HUMAN  (P80192)    
600137: M3K10_HUMAN (Q02779)    
600138: PRP31_HUMAN (Q8WWY3)    
600140: CBP_HUMAN   (Q92793)    
600141: CH10_HUMAN  (P61604)    
600142: HTRA1_HUMAN (Q92743)    
600143: CLN8_HUMAN  (Q9UBY8)    
600144: ITPR2_HUMAN (Q14571)    
600145: VANG1_HUMAN (Q8TAA9)    
600147: MEOX1_HUMAN (P50221)    
600148: GLPK2_HUMAN (Q14410)    
600149: GLPK3_HUMAN (Q14409)    
600150: KCMA1_HUMAN (Q12791)    
600151: ARL6_HUMAN  (Q9H0F7)    
600152: SEC13_HUMAN (P55735)    
600153: PIGF_HUMAN  (Q07326)    
600154: PIGH_HUMAN  (Q14442)    
600155: EDNRB_HUMAN (P24530)    
600157: AP1B1_HUMAN (Q10567)    
600160: ARF_HUMAN   (Q8N726)    , CDN2A_HUMAN (P42771))   
600163: SCN5A_HUMAN (Q14524)    
600164: GEM_HUMAN   (P55040)    
600167: HRH1_HUMAN  (P35367)    
600168: RON_HUMAN   (Q04912)    
600169: MICA_HUMAN  (Q29983)    
600170: AQP3_HUMAN  (Q92482)    
600172: MTF1_HUMAN  (Q14872)    
600173: JAK3_HUMAN  (P52333)    
600174: PIPNA_HUMAN (Q00169)    
600175: TRPV4_HUMAN (Q9HBA0)    
600178: MAP1A_HUMAN (P78559)    
600179: GUC2D_HUMAN (Q02846)    
600181: NGAL_HUMAN  (P80188)    
600182: LAT1_HUMAN  (Q01650)    
600183: DUS3_HUMAN  (P51452)    
600184: CACP_HUMAN  (P43155)    
600185: BRCA2_HUMAN (P51587)    
600187: IF5A1_HUMAN (P63241)    
600188: AES_HUMAN   (Q08117)    
600189: TLE1_HUMAN  (Q04724)    
600190: TLE3_HUMAN  (Q04726)    
600192: SSXT_HUMAN  (Q15532)    
600194: K22E_HUMAN  (P35908)    
600195: TIE2_HUMAN  (Q02763)    
600197: MAFK_HUMAN  (O60675)    
600201: ASIP_HUMAN  (P42127)    
600202: DCDC2_HUMAN (Q9UHG0)    , K0319_HUMAN (Q5VV43))   
600204: CO9A2_HUMAN (Q14055)    
600206: EPS8_HUMAN  (Q12929)    
600207: HPCL1_HUMAN (P37235)    
600208: MYH9_HUMAN  (P35579)    
600210: RUNX3_HUMAN (Q13761)    
600211: RUNX2_HUMAN (Q13950)    
600212: FAS_HUMAN   (P49327)    
600214: RAGE_HUMAN  (Q15109)    
600215: MFAP1_HUMAN (P55081)    
600220: PLCG2_HUMAN (P16885)    
600221: TIE2_HUMAN  (Q02763)    
600222: TIE1_HUMAN  (P35590)    
600224: SPTN2_HUMAN (O15020)    
600225: GCH1_HUMAN  (P30793)    
600227: CCNF_HUMAN  (P41002)    
600228: SCNNA_HUMAN (P37088)    
600229: SATT_HUMAN  (P43007)    
600230: PLCB3_HUMAN (Q01970)    
600231: AQP5_HUMAN  (P55064)    
600232: GBRB2_HUMAN (P47870)    
600233: GBRG3_HUMAN (Q99928)    
600234: HMCS2_HUMAN (P54868)    
600235: SCN1B_HUMAN (Q07699)    
600236: CENPF_HUMAN (P49454)    
600237: HIRA_HUMAN  (P54198)    
600238: TGM3_HUMAN  (Q08188)    
600239: GPR1_HUMAN  (P46091)    
600240: CCR10_HUMAN (P46092)    
600241: GPR3_HUMAN  (P46089)    
600242: CCR7_HUMAN  (P32248)    
600243: DAD1_HUMAN  (P61803)    
600244: PDCD1_HUMAN (Q15116)    
600245: FMOD_HUMAN  (Q06828)    
600246: ELK4_HUMAN  (P28324)    
600247: ELK3_HUMAN  (P41970)    
600249: AL1L1_HUMAN (O75891)    
600250: XCL1_HUMAN  (P47992)    
600251: CYTSA_HUMAN (Q69YQ0)    
600253: AHR_HUMAN   (P35869)    
600258: PMS1_HUMAN  (P54277)    
600259: PMS2_HUMAN  (P54278)    
600262: PGH2_HUMAN  (P35354)    
600263: INGR1_HUMAN (P15260)    
600264: V1BR_HUMAN  (P47901)    
600266: NRAM1_HUMAN (P49279)    
600267: PTN13_HUMAN (Q12923)    
600270: PCOC1_HUMAN (Q15113)    
600271: DSC3_HUMAN  (Q14574)    
600272: COIL_HUMAN  (P38432)    
600274: PSN1_HUMAN  (P49768)    , TAU_HUMAN   (P10636))   
600275: NOTC2_HUMAN (Q04721)    
600276: NOTC3_HUMAN (Q9UM47)    
600277: ID3_HUMAN   (Q02535)    
600278: RPGP1_HUMAN (P47736)    
600279: PEX19_HUMAN (P40855)    
600280: NUBP1_HUMAN (P53384)    
600281: HNF4A_HUMAN (P41235)    
600282: GRIK4_HUMAN (Q16099)    
600283: GRIK5_HUMAN (Q16478)    
600284: ELL_HUMAN   (P55199)    
600285: ERF1_HUMAN  (P62495)    
600286: PI4KA_HUMAN (P42356)    
600287: SYG_HUMAN   (P41250)    
600288: FOXA2_HUMAN (Q9Y261)    
600289: MK14_HUMAN  (Q16539)    
600291: ADCY3_HUMAN (O60266)    
600292: ADCY4_HUMAN (Q8NFM4)    
600293: ADCY5_HUMAN (O95622)    
600294: ADCY6_HUMAN (O43306)    
600295: ANFB_HUMAN  (P16860)    
600296: ANFC_HUMAN  (P23582)    
600297: CDX2_HUMAN  (Q99626)    
600298: LMX1A_HUMAN (Q8TE12)    
600299: PCM1_HUMAN  (Q15154)    
600300: EAA2_HUMAN  (P43004)    
600301: ACDSB_HUMAN (P45954)    
600303: RPGF1_HUMAN (Q13905)    
600305: ECI1_HUMAN  (P42126)    
600306: PSB5_HUMAN  (P28074)    
600307: PSB6_HUMAN  (P28072)    
600308: AQP4_HUMAN  (P55087)    
600309: CXA1_HUMAN  (P17302)    
600310: COMP_HUMAN  (P49747)    
600311: GRAM_HUMAN  (P51124)    
600312: 8ODP_HUMAN  (P36639)    
600314: SHB_HUMAN   (Q15464)    
600315: TNR4_HUMAN  (P43489)    
600316: MYO15_HUMAN (Q9UKN7)    
600317: TPM4_HUMAN  (P67936)    
600320: SUMO4_HUMAN (Q6EEV6)    
600322: SNP25_HUMAN (P60880)    
600323: RGS1_HUMAN  (Q08116)    
600324: CXCL5_HUMAN (P42830)    
600326: DDX6_HUMAN  (P26196)    
600327: SYT3_HUMAN  (Q9BQG1)    
600328: AF17_HUMAN  (P55198)    
600334: TITIN_HUMAN (Q8WZ42)    
600336: VACHT_HUMAN (Q16572)    
600337: BKRB1_HUMAN (P46663)    
600338: AAAD_HUMAN  (P22760)    
600339: HDGF_HUMAN  (P51858)    
600340: PLLP_HUMAN  (Q9Y342)    
600341: TYRO3_HUMAN (Q06418)    
600342: RGR_HUMAN   (P47804)    
600345: BTC_HUMAN   (P35070)    
600346: PCGF2_HUMAN (P35227)    
600347: PGCB_HUMAN  (Q96GW7)    
600349: ID1_HUMAN   (P41134)    
600353: S10A7_HUMAN (P31151)    
600354: SMN_HUMAN   (Q16637)    
600355: BIRC1_HUMAN (Q13075)    
600357: RS8_HUMAN   (P62241)    
600358: GUAA_HUMAN  (P49915)    
600359: KCNJ1_HUMAN (P48048)    
600362: FLII_HUMAN  (Q13045)    
600363: NIPA1_HUMAN (Q7RTP0)    
600364: GUC1A_HUMAN (P43080)    
600365: ABR_HUMAN   (Q12979)    
600366: ISL1_HUMAN  (P61371)    
600367: CSTF3_HUMAN (Q12996)    
600369: CSTF1_HUMAN (Q05048)    
600370: MPCP_HUMAN  (Q00325)    
600372: NEDD1_HUMAN (Q8NHV4)    
600374: BBS4_HUMAN  (Q96RK4)    
600375: XRCC2_HUMAN (O43543)    
600376: ACVL1_HUMAN (P37023)    
600377: GALR1_HUMAN (P47211)    
600378: MIC60_HUMAN (Q16891)    
600379: MYT1_HUMAN  (Q01538)    
600380: NR1H2_HUMAN (P55055)    
600381: KTN1_HUMAN  (Q86UP2)    
600382: MYCPP_HUMAN (Q7Z401)    
600385: ADCY7_HUMAN (P51828)    
600386: ID2_HUMAN   (Q02363)    
600387: BST1_HUMAN  (Q10588)    
600388: MEP1A_HUMAN (Q16819)    
600389: MEP1B_HUMAN (Q16820)    
600390: USF2_HUMAN  (Q15853)    
600391: GCNT1_HUMAN (Q02742)    
600392: RAD52_HUMAN (P43351)    
600393: FEN1_HUMAN  (P39748)    
600395: GPC1_HUMAN  (P35052)    
600396: DHX8_HUMAN  (Q14562)    
600397: KCNB1_HUMAN (Q14721)    
600398: ZN160_HUMAN (Q9HCG1)    
600400: PPCE_HUMAN  (P48147)    
600403: SEPR_HUMAN  (Q12884)    
600404: RFC2_HUMAN  (P35250)    
600405: RFC3_HUMAN  (P40938)    
600407: RFC5_HUMAN  (P40937)    
600408: DDR1_HUMAN  (Q08345)    
600409: PPARD_HUMAN (Q03181)    
600410: TSG6_HUMAN  (P98066)    
600411: GBP1_HUMAN  (P32455)    
600412: GBP2_HUMAN  (P32456)    
600413: GBP3_HUMAN  (Q9H0R5)    
600414: PEX5_HUMAN  (P50542)    
600415: TTPA_HUMAN  (P49638)    
600417: 5NTC_HUMAN  (P49902)    
600418: AMPH_HUMAN  (P49418)    
600421: GLRA3_HUMAN (O75311)    
600422: FABP6_HUMAN (P51161)    
600423: ECE1_HUMAN  (P42892)    
600424: S19A1_HUMAN (P41440)    
600426: E2F2_HUMAN  (Q14209)    
600427: E2F3_HUMAN  (O00716)    
600428: VAV2_HUMAN  (P52735)    
600429: GNT2A_HUMAN (Q8N0V5)    , GNT2B_HUMAN (Q06430))   , GNT2C_HUMAN (Q8NFS9))   
600430: HDAC4_HUMAN (P56524)    
600431: CDN2B_HUMAN (P42772)    
600432: CBLN1_HUMAN (P23435)    
600433: CBLN2_HUMAN (Q8IUK8)    
600434: FABP4_HUMAN (P15090)    
600435: CTF1_HUMAN  (Q16619)    
600436: GSTT1_HUMAN (P30711)    
600437: GST2_HUMAN  (P0CG29)    
600438: TFAM_HUMAN  (Q00059)    
600439: SSBP_HUMAN  (Q04837)    
600440: NUCG_HUMAN  (Q14249)    
600441: GAS6_HUMAN  (Q14393)    
600442: AQP5_HUMAN  (P55064)    
600443: GLRX1_HUMAN (P35754)    
600444: SC5A3_HUMAN (P53794)    
600445: AA3R_HUMAN  (P0DMS8)    
600446: AA2BR_HUMAN (P29275)    
600447: M3K12_HUMAN (Q12852)    
600448: KPCT_HUMAN  (Q04759)    
600449: AK1C1_HUMAN (Q04828)    
600450: AK1C2_HUMAN (P52895)    
600451: AK1C4_HUMAN (P17516)    
600453: TRI25_HUMAN (Q14258)    
600454: RS3_HUMAN   (P23396)    
600456: NTRK2_HUMAN (Q16620)    
600462: TRUA_HUMAN  (Q9Y606)    
600463: AL1A3_HUMAN (P47895)    
600464: ARF6_HUMAN  (P62330)    
600465: ANK3_HUMAN  (Q12955)    
600466: AL3B1_HUMAN (P43353)    
600469: NCBP1_HUMAN (Q09161)    
600470: ZIC1_HUMAN  (Q15915)    
600471: DEF6_HUMAN  (Q01524)    
600472: DEF5_HUMAN  (Q01523)    
600473: PURA_HUMAN  (Q00577)    
600474: CAMP_HUMAN  (P49913)    
600475: TAF10_HUMAN (Q12962)    
600477: SL9A5_HUMAN (Q14940)    
600478: SKIV2_HUMAN (Q15477)    
600480: HTF4_HUMAN  (Q99081)    
600481: SRBP2_HUMAN (Q12772)    
600483: FGF8_HUMAN  (P55075)    
600487: PCSK4_HUMAN (Q6UW60)    
600488: PCSK5_HUMAN (Q92824)    
600489: NFAC1_HUMAN (O95644)    
600490: NFAC2_HUMAN (Q13469)    
600491: MFAP3_HUMAN (P55082)    
600492: NF2L2_HUMAN (Q16236)    
600493: EMR1_HUMAN  (Q14246)    
600494: PO3F2_HUMAN (P20265)    
600495: IF4G1_HUMAN (Q04637)    
600496: HNF1A_HUMAN (P20823)    
600497: AAPK2_HUMAN (P54646)    
600501: EDNRB_HUMAN (P24530)    
600502: SMBP2_HUMAN (P38935)    
600503: TCP4_HUMAN  (P53999)    
600504: KCNJ4_HUMAN (P48050)    
600505: KC1A_HUMAN  (P48729)    
600508: NCK1_HUMAN  (P16333)    
600509: ABCC8_HUMAN (Q09428)    
600512: LGI1_HUMAN  (O95970)    
600513: ACHA4_HUMAN (P43681)    
600514: RELN_HUMAN  (P78509)    
600515: P2Y12_HUMAN (Q9H244)    
600516: BAK_HUMAN   (Q16611)    
600517: SPB3_HUMAN  (P29508)    
600518: SPB4_HUMAN  (P48594)    
600519: T2AG_HUMAN  (P52657)    
600520: TF2AA_HUMAN (P52655)    
600521: MASP1_HUMAN (P48740)    
600522: PA24A_HUMAN (P47712)    
600523: NRAM2_HUMAN (P49281)    
600524: RYK_HUMAN   (P34925)    
600525: DLX3_HUMAN  (O60479)    
600526: MARK2_HUMAN (Q7KZI7)    
600527: EFNB2_HUMAN (P52799)    
600528: CPT1A_HUMAN (P50416)    
600529: AUHM_HUMAN  (Q13825)    
600530: SL9A2_HUMAN (Q9UBY0)    
600531: SL9A4_HUMAN (Q6AI14)    
600532: NDUV2_HUMAN (P19404)    
600533: VANG2_HUMAN (Q9ULK5)    
600534: BST2_HUMAN  (Q10589)    
600535: MEOX2_HUMAN (P50222)    
600536: ITA7_HUMAN  (Q13683)    
600537: RECQ1_HUMAN (P46063)    
600538: PRDX2_HUMAN (P32119)    
600539: KPCI_HUMAN  (P41743)    
600540: SP4_HUMAN   (Q02446)    
600541: ETV1_HUMAN  (P50549)    
600542: NR4A3_HUMAN (Q92570)    
600543: ERBB4_HUMAN (Q15303)    
600544: S15A1_HUMAN (P46059)    
600547: KAT1_HUMAN  (Q16773)    
600548: GRP75_HUMAN (P38646)    
600549: RED_HUMAN   (Q13123)    
600550: CATO_HUMAN  (P43234)    
600551: GPR4_HUMAN  (P46093)    
600552: XCR1_HUMAN  (P46094)    
600553: GPR6_HUMAN  (P46095)    
600554: IL15_HUMAN  (P40933)    
600555: STAT1_HUMAN (P42224)    
600556: STAT2_HUMAN (P52630)    
600558: STAT4_HUMAN (Q14765)    
600560: SHC1_HUMAN  (P29353)    
600562: CAD12_HUMAN (P55289)    
600563: PF2R_HUMAN  (P43088)    
600564: ITIH4_HUMAN (Q14624)    
600565: NRX1A_HUMAN (Q9ULB1)    , NRX1B_HUMAN (P58400))   
600566: NRX2A_HUMAN (Q9P2S2)    , NRX2B_HUMAN (P58401))   
600567: NRX3A_HUMAN (Q9Y4C0)    , NRX3B_HUMAN (Q9HDB5))   
600568: NLGN1_HUMAN (Q8N2Q7)    
600570: CLCN2_HUMAN (P51788)    
600571: REST_HUMAN  (Q13127)    
600572: SRSF7_HUMAN (Q16629)    
600573: TAF7_HUMAN  (Q15545)    
600574: LZTR1_HUMAN (Q8N653)    
600575: TSN_HUMAN   (Q15631)    
600576: GATA4_HUMAN (P43694)    
600577: LHX3_HUMAN  (Q9UBR4)    
600578: OR2H2_HUMAN (O95918)    
600579: PTPRO_HUMAN (Q16827)    
600580: CLCN3_HUMAN (P51790)    
600581: ID4_HUMAN   (P47928)    
600582: ASPH_HUMAN  (Q12797)    
600583: TEC_HUMAN   (P42680)    
600584: NKX25_HUMAN (P52952)    
600585: TGM4_HUMAN  (P49221)    
600586: ECT2_HUMAN  (Q9H8V3)    
600587: POZP3_HUMAN (Q6PJE2)    
600589: SRF_HUMAN   (P11831)    
600590: PP1B_HUMAN  (P62140)    
600591: SNPC1_HUMAN (Q16533)    
600592: MCM7_HUMAN  (P33993)    
600594: IDD_HUMAN   (P98153)    
600595: IFT88_HUMAN (Q13099)    
600596: MFAP4_HUMAN (P55083)    
600597: PLCL1_HUMAN (Q15111)    
600599: KLF1_HUMAN  (Q13351)    
600600: EPHB1_HUMAN (P54762)    
600605: MTX1_HUMAN  (Q13505)    
600607: VPS72_HUMAN (Q15906)    
600608: P4HA2_HUMAN (O15460)    
600609: GABPA_HUMAN (Q06546)    
600610: GABP1_HUMAN (Q06547)    
600611: FKBP4_HUMAN (Q02790)    
600613: NBL1_HUMAN  (P41271)    
600614: S100P_HUMAN (P25815)    
600615: LEG7_HUMAN  (P47929)    
600616: LUM_HUMAN   (P51884)    
600617: STAR_HUMAN  (P49675)    
600618: ETV6_HUMAN  (P41212)    
600620: FKB1B_HUMAN (P68106)    
600621: STMN2_HUMAN (Q93045)    
600623: CD82_HUMAN  (P27701)    
600625: BMP4_HUMAN  (P12644)    
600626: LG3BP_HUMAN (Q08380)    
600628: K2C75_HUMAN (O95678)    
600629: DOB_HUMAN   (P13765)    
600630: ERCC6_HUMAN (Q03468)    
600632: OPCM_HUMAN  (Q14982)    
600633: TFF3_HUMAN  (Q07654)    
600634: AIP_HUMAN   (O00170)    
600635: NKX21_HUMAN (P43699)    
600636: CASP3_HUMAN (P42574)    
600637: EAA4_HUMAN  (P48664)    
600638: TBB3_HUMAN  (Q13509)    
600639: CASP2_HUMAN (P42575)    
600641: ST1A3_HUMAN (P0DMM9)    
600642: MYO1G_HUMAN (B0I1T2)    
600644: PVRL1_HUMAN (Q15223)    
600646: EPCR_HUMAN  (Q9UNN8)    
600647: HMX2_HUMAN  (A2RU54)    
600649: CPT2_HUMAN  (P23786)    
600650: CPT2_HUMAN  (P23786)    
600652: MYH14_HUMAN (Q7Z406)    
600654: PSME1_HUMAN (Q06323)    
600655: EF1B_HUMAN  (P24534)    
600658: PPP5_HUMAN  (P53041)    
600659: E2F4_HUMAN  (Q16254)    
600660: MEF2A_HUMAN (Q02078)    
600661: MEF2B_HUMAN (Q02080)    
600662: MEF2C_HUMAN (Q06413)    
600663: MEF2D_HUMAN (Q14814)    
600664: IKKA_HUMAN  (O15111)    
600665: MTR1A_HUMAN (P48039)    
600667: FZD2_HUMAN  (Q14332)    
600673: UBF1_HUMAN  (P17480)    
600675: XRCC3_HUMAN (O43542)    
600676: CATR1_HUMAN (Q13166)    
600678: MSH6_HUMAN  (P52701)    
600681: KCNJ2_HUMAN (P63252)    
600682: MOT1_HUMAN  (P53985)    
600684: LY9_HUMAN   (Q9HBG7)    
600685: IMA1_HUMAN  (P52292)    
600686: IMA5_HUMAN  (P52294)    
600687: TIAM1_HUMAN (Q13009)    
600688: CBPA2_HUMAN (P48052)    
600690: TCTA_HUMAN  (P57738)    
600691: S27A1_HUMAN (Q6PCB7)    
600692: TNNT3_HUMAN (P45378)    
600693: PTBP1_HUMAN (P26599)    
600694: IL6RB_HUMAN (P40189)    
600696: ECH1_HUMAN  (Q13011)    
600697: RBBP5_HUMAN (Q15291)    
600698: HMGA2_HUMAN (P52926)    
600700: LPP_HUMAN   (Q93052)    
600701: HMGA1_HUMAN (P17096)    
600702: SCN8A_HUMAN (Q9UQD0)    
600707: SRP09_HUMAN (P49458)    
600708: SRP14_HUMAN (P37108)    
600709: SYIC_HUMAN  (P41252)    
600711: ETV4_HUMAN  (P43268)    
600712: HNRPK_HUMAN (P61978)    
600713: DHI1_HUMAN  (P28845)    
600714: DUS1_HUMAN  (P28562)    
600715: TSP4_HUMAN  (P35443)    
600716: PTN22_HUMAN (Q9Y2R2)    
600721: D2HDH_HUMAN (Q8N465)    
600722: PPT1_HUMAN  (P50897)    
600723: MPP2_HUMAN  (Q14168)    
600724: CNGB1_HUMAN (Q14028)    
600725: SHH_HUMAN   (Q15465)    
600726: IHH_HUMAN   (Q14623)    
600727: NFIA_HUMAN  (Q12857)    
600728: NFIB_HUMAN  (O00712)    
600729: NFIC_HUMAN  (P08651)    
600730: NPBW1_HUMAN (P48145)    
600731: NPBW2_HUMAN (P48146)    
600732: ARL4D_HUMAN (P49703)    
600733: PDX1_HUMAN  (P52945)    
600734: KCNJ5_HUMAN (P48544)    
600735: IN35_HUMAN  (P80217)    
600737: GLCNE_HUMAN (Q9Y223)    
600738: SELPL_HUMAN (Q14242)    
600740: AP2S1_HUMAN (P53680)    
600742: TGBR3_HUMAN (Q03167)    
600743: TFAP4_HUMAN (Q01664)    
600744: TFEB_HUMAN  (P19484)    
600745: APOC4_HUMAN (P55056)    
600746: CDX1_HUMAN  (P47902)    
600747: TBX2_HUMAN  (Q13207)    
600748: BI1_HUMAN   (P55061)    
600749: CEBPE_HUMAN (Q15744)    
600750: NPTX2_HUMAN (P47972)    
600751: SN_HUMAN    (Q9BZZ2)    
600752: GPR12_HUMAN (P47775)    
600753: GSLG1_HUMAN (Q92896)    
600754: MMP14_HUMAN (P50281)    
600755: SYN2_HUMAN  (Q92777)    
600756: PTPA_HUMAN  (Q15257)    
600758: FAK1_HUMAN  (Q05397)    
600759: PSN2_HUMAN  (P49810)    
600760: SCNNB_HUMAN (P51168)    
600761: SCNNG_HUMAN (P51170)    
600763: TCTP_HUMAN  (P13693)    
600764: HMR1_HUMAN  (Q95460)    
600767: GDIB_HUMAN  (P50395)    
600768: PTN9_HUMAN  (P43378)    
600769: TSN8_HUMAN  (P19075)    
600770: MUC5B_HUMAN (Q9HC84)    
600772: TAF11_HUMAN (Q15544)    
600773: TAF12_HUMAN (Q16514)    
600774: TAF13_HUMAN (Q15543)    
600775: ERF_HUMAN   (P50548)    
600777: TTF1_HUMAN  (Q15361)    
600778: CDN1B_HUMAN (P46527)    
600781: PYY_HUMAN   (P10082)    
600782: SYT5_HUMAN  (O00445)    
600783: SYHM_HUMAN  (P49590)    
600784: GRAK_HUMAN  (P49863)    
600786: ELOA1_HUMAN (Q14241)    
600787: ELOB_HUMAN  (Q15370)    
600788: ELOC_HUMAN  (Q15369)    
600789: RM23_HUMAN  (Q16540)    
600791: S26A4_HUMAN (O43511)    
600794: BSCL2_HUMAN (Q96G97)    , SYG_HUMAN   (P41250))   
600795: CHM2B_HUMAN (Q9UQN3)    
600796: SF3A2_HUMAN (Q15428)    
600797: IRS2_HUMAN  (Q9Y4H2)    
600798: PVRL2_HUMAN (Q92692)    
600799: BMPR2_HUMAN (Q13873)    
600800: NAB1_HUMAN  (Q13506)    
600802: JAK3_HUMAN  (P52333)    
600803: MDR3_HUMAN  (P21439)    
600804: MTR1B_HUMAN (P49286)    
600805: LAMA3_HUMAN (Q16787)    
600806: CNN1_HUMAN  (P51911)    
600807: ADA33_HUMAN (Q9BZ11)    , DPP10_HUMAN (Q8N608))   , MUC7_HUMAN  (Q8TAX7))   ,
        ORML3_HUMAN (Q8N138))   , PAFA_HUMAN  (Q13093))   
600810: PLCB4_HUMAN (Q15147)    
600811: DDB2_HUMAN  (Q92466)    
600812: SRSF1_HUMAN (Q07955)    
600813: SRSF2_HUMAN (Q01130)    
600814: MRE11_HUMAN (P49959)    
600815: DPOD2_HUMAN (P49005)    
600816: HSP7C_HUMAN (P11142)    
600817: VISL1_HUMAN (P62760)    
600818: TAGL_HUMAN  (Q01995)    
600819: FXR1_HUMAN  (P51114)    
600820: COPD_HUMAN  (P48444)    
600821: V1AR_HUMAN  (P37288)    
600822: TAF9_HUMAN  (Q16594)    
600823: PRSS8_HUMAN (Q16651)    
600824: CSRP3_HUMAN (P50461)    
600825: RORA_HUMAN  (P35398)    
600826: NCAN_HUMAN  (O14594)    
600827: PDE6C_HUMAN (P51160)    
600828: ATPO_HUMAN  (P48047)    
600829: SHIP2_HUMAN (O15357)    
600830: TRI26_HUMAN (Q12899)    
600831: DAPK1_HUMAN (P53355)    
600832: AN32A_HUMAN (P39687)    
600833: ST7_HUMAN   (Q9NRC1)    
600834: ZN165_HUMAN (P49910)    
600835: SDF1_HUMAN  (P48061)    
600836: CRBA2_HUMAN (P53672)    
600837: GDNF_HUMAN  (P39905)    
600838: FOXN1_HUMAN (O15353)    
600839: S12A1_HUMAN (Q13621)    
600840: S12A2_HUMAN (P55011)    
600842: GCKR_HUMAN  (Q14397)    
600843: P2RX3_HUMAN (P56373)    
600844: P2RX2_HUMAN (Q9UBL9)    
600845: P2RX1_HUMAN (P51575)    
600846: P2RX4_HUMAN (Q99571)    
600848: NCOR2_HUMAN (Q9Y618)    
600849: NCOR1_HUMAN (O75376)    
600850: PROD_HUMAN  (O43272)    
600852: CAH4_HUMAN  (P22748)    
600853: NDST1_HUMAN (P52848)    
600855: DYR1A_HUMAN (Q13627)    
600856: CDN1C_HUMAN (P49918)    
600857: SDHA_HUMAN  (P31040)    
600858: AAKG2_HUMAN (Q9UGJ0)    
600859: AIMP2_HUMAN (Q13155)    
600860: TF3A_HUMAN  (Q92664)    
600861: RGS2_HUMAN  (P41220)    
600862: AGFG1_HUMAN (P52594)    
600863: KC1E_HUMAN  (P49674)    
600864: KC1D_HUMAN  (P48730)    
600865: RTN1_HUMAN  (Q16799)    
600866: PDCD2_HUMAN (Q16342)    
600867: SSRB_HUMAN  (P43308)    
600868: SSRA_HUMAN  (P43307)    
600869: GRK6_HUMAN  (P43250)    
600870: GRK5_HUMAN  (P34947)    
600871: GFI1_HUMAN  (Q99684)    
600873: DIAC_HUMAN  (Q01459)    
600874: GBG5_HUMAN  (P63218)    
600875: ACYP1_HUMAN (P07311)    
600876: STX3_HUMAN  (Q13277)    
600877: KCNJ6_HUMAN (P48051)    
600879: NRF1_HUMAN  (Q16656)    
600880: FA5_HUMAN   (P12259)    , JAK2_HUMAN  (O60674))   
600881: CRBA1_HUMAN (P05813)    
600882: RAB7A_HUMAN (P51149)    
600886: FRIL_HUMAN  (P02792)    
600887: MSH3_HUMAN  (P20585)    
600888: ARHG5_HUMAN (Q12774)    
600889: FHR2_HUMAN  (P36980)    
600890: ECHA_HUMAN  (P40939)    
600892: SIM2_HUMAN  (Q14190)    
600895: PRLHR_HUMAN (P49683)    
600896: UR2R_HUMAN  (Q9UKP6)    
600897: CXA8_HUMAN  (P48165)    
600898: SOX11_HUMAN (P35716)    
600899: PRKDC_HUMAN (P78527)    
600900: SGCB_HUMAN  (Q16585)    
600901: FANCE_HUMAN (Q9HB96)    
600902: SPS1_HUMAN  (P49903)    
600904: ASTN1_HUMAN (O14525)    
600909: ERG7_HUMAN  (P48449)    
600910: INSL4_HUMAN (Q14641)    
600911: MPPD2_HUMAN (Q15777)    
600912: TCF19_HUMAN (Q9Y242)    
600914: SRSF5_HUMAN (Q13243)    
600915: NEST_HUMAN  (P48681)    
600916: INP4A_HUMAN (Q96PE3)    
600917: PPR3A_HUMAN (Q16821)    
600919: ANK2_HUMAN  (Q01484)    
600920: SREC2_HUMAN (Q96GP6)    
600921: FGF9_HUMAN  (P31371)    
600922: MYLK_HUMAN  (Q15746)    
600923: PPOX_HUMAN  (P50336)    
600924: ALR_HUMAN   (P55789)    
600925: PTPRJ_HUMAN (Q12913)    
600926: PTPRE_HUMAN (P23469)    
600927: CDN2D_HUMAN (P55273)    
600928: NPRL3_HUMAN (Q12980)    
600929: CRBB1_HUMAN (P53674)    
600930: HYALP_HUMAN (P38567)    
600932: KCNJ9_HUMAN (Q92806)    
600933: PAR2_HUMAN  (P55085)    
600934: FOLH1_HUMAN (Q04609)    
600935: KCNJ8_HUMAN (Q15842)    
600936: HMMR_HUMAN  (O75330)    
600937: KCJ11_HUMAN (Q14654)    
600938: RBBP6_HUMAN (Q7Z6E9)    
600939: I11RA_HUMAN (Q14626)    
600940: DNLI3_HUMAN (P49916)    
600941: BLVRB_HUMAN (P30043)    
600943: SERPH_HUMAN (P50454)    
600944: DHYS_HUMAN  (P49366)    
600945: UCN1_HUMAN  (P55089)    
600946: GHR_HUMAN   (P10912)    
600947: HAP1_HUMAN  (P54257)    
600948: MOBP_HUMAN  (Q13875)    
600950: SNAT_HUMAN  (Q16613)    
600951: TERF1_HUMAN (P54274)    
600953: IL18_HUMAN  (Q14116)    
600954: DAP1_HUMAN  (P51397)    
600955: NEC1_HUMAN  (P29120)    
600956: AMHR2_HUMAN (Q16671)    
